prop1;prop2;prop3;allprop
1.9607227;75.77603;-0.24049444;[ 2.3402328  77.60846    -0.23450059]
0.9695116;83.445885;-0.23720954;[ 2.229538   85.16494    -0.23103862]
2.054556;69.022865;-0.2396569;[ 2.4326243  70.401726   -0.23734528]
1.6549401;79.07358;-0.23549117;[ 2.3354907  80.840996   -0.23326279]
2.3553467;75.86241;-0.22779073;[ 2.4803605  77.39359    -0.23490836]
1.8567934;71.74842;-0.23704855;[ 2.4922264  73.253365   -0.23644575]
2.2226195;75.97165;-0.22793977;[ 2.4839454  77.294464   -0.23487195]
1.8229121;71.861015;-0.23718274;[ 2.4934173  73.15815    -0.23643926]
1.521498;75.68169;-0.22827925;[ 2.462954   77.56994    -0.23486717]
1.6970588;72.533554;-0.23541418;[ 2.4770374  73.66271    -0.23608759]
2.228237;76.35458;-0.22746606;[ 2.4121315  77.77175    -0.23467602]
1.8742399;72.237335;-0.23603961;[ 2.4285614 73.55181   -0.2362437]
1.8491867;72.41431;-0.23602569;[ 2.4230344  73.514534   -0.23611978]
2.4130042;69.04953;-0.23049049;[ 2.5734258  70.13001    -0.23787747]
1.9097946;64.93554;-0.23928611;[ 2.5862737  65.98673    -0.23941152]
1.8939096;76.580765;-0.23678638;[ 2.2729404  78.21377    -0.23390387]
1.997821;69.34594;-0.2345589;[ 2.4351177  70.57217    -0.23699105]
2.0147302;69.358116;-0.23520456;[ 2.4350045 70.60409   -0.2370711]
0.28031754;90.31737;-0.24307919;[ 2.0682886  92.69274    -0.22792742]
1.7819709;83.080284;-0.2359302;[ 2.2414503 84.800285  -0.2312007]
1.6607112;83.084946;-0.23390073;[ 2.2465718  84.703026   -0.23113184]
1.794374;76.17828;-0.23384464;[ 2.343718   77.727135   -0.23409408]
1.1334321;83.72238;-0.2334061;[ 2.2285404  85.21967    -0.23078369]
4.4104123;77.799126;-0.24463134;[ 2.6398416  79.51418    -0.23415649]
4.4704037;78.053635;-0.24226575;[ 2.6483545  79.77793    -0.23392741]
1.7853528;79.44747;-0.23829162;[ 2.4957495  80.98018    -0.23255675]
4.2501125;73.86137;-0.25751057;[ 2.658604   75.33541    -0.23550837]
1.7502398;72.96866;-0.24192478;[ 2.641739   73.84563    -0.23529035]
4.214931;74.4127;-0.2626102;[ 2.5839853  75.780426   -0.23530656]
4.233577;70.96068;-0.24807699;[ 2.7346056  72.1663     -0.23718117]
4.346337;71.224205;-0.24502958;[ 2.7455916  72.38652    -0.23696917]
4.275738;71.60484;-0.24620807;[ 2.7537608  72.36998    -0.23683904]
1.8222955;72.73303;-0.23999432;[ 2.5936234  73.67766    -0.23541728]
4.1478405;67.13939;-0.25916448;[ 2.7547069  68.03582    -0.23838401]
5.794472;72.47914;-0.22776736;[ 2.699148   72.822235   -0.23669696]
3.020022;74.55563;-0.23716526;[ 2.4938216 75.4797    -0.2351458]
3.6284657;71.5155;-0.24290895;[ 2.5758243 72.40853   -0.2370793]
2.854869;67.076965;-0.24061161;[ 2.6016655  67.76633    -0.23843564]
1.557009;80.87509;-0.23192494;[ 2.389017  82.61023   -0.2322191]
0.25943494;88.134514;-0.23041481;[ 2.2187972 90.44454   -0.2290519]
1.6858107;80.72753;-0.23468195;[ 2.3865108  82.772224   -0.23225044]
1.7264901;74.18109;-0.23719607;[ 2.5261798  75.72866    -0.23498334]
3.653922;77.32483;-0.23669206;[ 2.5372846  79.38044    -0.23436646]
2.4346423;78.410034;-0.2500601;[ 2.4582524  79.62327    -0.23374546]
2.335895;77.666435;-0.22991766;[ 2.5247216  78.986595   -0.23437643]
4.1121535;70.23771;-0.2466386;[ 2.7246141  71.00291    -0.23772976]
2.9485955;75.56799;-0.23642743;[ 2.5972877  76.4598     -0.23504923]
3.8492517;70.95958;-0.24054952;[ 2.7250357  71.55587    -0.23746046]
3.7447639;70.70418;-0.23981991;[ 2.6896405  72.04681    -0.23710695]
3.4668083;70.52763;-0.2385619;[ 2.633776   71.95175    -0.23744752]
2.4159122;71.590195;-0.25032508;[ 2.5515485  72.33407    -0.23673202]
3.658488;66.224976;-0.2573714;[ 2.6511645  67.16513    -0.23918928]
2.2996876;70.8145;-0.23291743;[ 2.6164865  71.6531     -0.23742017]
2.251385;66.548744;-0.23977341;[ 2.6347218  67.25631    -0.23902628]
3.8747265;63.411545;-0.25020686;[ 2.815141   63.751743   -0.24072939]
3.0778618;68.74617;-0.23883775;[ 2.6888313  69.26528    -0.23797934]
3.4811416;63.315563;-0.2444388;[ 2.796621   64.244255   -0.24049388]
1.8540478;75.820145;-0.23873325;[ 2.3389378  77.424805   -0.23442292]
1.9676679;73.03023;-0.23415299;[ 2.5097313  74.184135   -0.23602737]
1.8704824;68.67335;-0.24346738;[ 2.4973137  70.13615    -0.23746234]
1.5728644;82.638565;-0.23845029;[ 2.2527125  84.83129    -0.23145816]
1.5911937;82.795555;-0.23850316;[ 2.2482457  84.61857    -0.23140371]
1.8956114;75.87005;-0.23936534;[ 2.341611   77.49517    -0.23449148]
1.8883568;73.42033;-0.2258511;[ 2.495927  74.59371   -0.2358836]
1.607237;76.100845;-0.23944904;[ 2.3941367  77.71773    -0.23425736]
1.7216488;76.16177;-0.23858644;[ 2.384613  77.62708   -0.2342127]
2.0615337;68.892944;-0.23965383;[ 2.4351616  70.32277    -0.23746805]
1.7097174;74.24002;-0.23680866;[ 2.526504   75.71944    -0.23497075]
1.8639119;71.05971;-0.24510282;[ 2.6038876  71.92326    -0.23694596]
0.19341123;90.12244;-0.25686833;[ 2.0862634 92.43937   -0.2284497]
1.5794053;75.7325;-0.24252269;[ 2.4067492  77.17098    -0.23474619]
1.6537066;82.71977;-0.24139439;[ 2.2528162  84.68568    -0.23166643]
1.8038862;75.765205;-0.24081707;[ 2.3984458  77.18223    -0.23470154]
1.7966714;75.876884;-0.24051665;[ 2.3970654  77.20962    -0.23460495]
1.6882532;76.25211;-0.2403594;[ 2.3892708  77.71029    -0.23436747]
1.782729;76.120735;-0.23990269;[ 2.3416915  77.53513    -0.23446375]
1.8576504;75.89972;-0.24125871;[ 2.3462703  77.38496    -0.23466314]
1.8921299;68.946434;-0.24275027;[ 2.4914958  69.91616    -0.23767623]
1.8964577;69.05531;-0.24246734;[ 2.4870381  70.05034    -0.23751976]
1.4614699;82.825005;-0.22379418;[ 2.2949266  85.44114    -0.23161066]
1.704396;79.12991;-0.23446931;[ 2.330896   80.802185   -0.23314542]
1.808167;76.247025;-0.22695757;[ 2.4027867  77.80833    -0.23472036]
1.8221245;75.995384;-0.22546358;[ 2.3913126  78.07092    -0.23464426]
1.858381;72.29299;-0.23515369;[ 2.424903   73.51487    -0.23611397]
2.3174486;69.04827;-0.23067774;[ 2.5733173  70.09575    -0.23792548]
0.23654974;86.614494;-0.24307393;[ 2.1637814  88.515564   -0.22996143]
1.7966036;71.96265;-0.23483077;[ 2.4923468  73.19639    -0.23641095]
1.5469574;76.71652;-0.22364894;[ 2.456314   78.17509    -0.23435615]
1.3837705;79.797325;-0.24010909;[ 2.2588644  81.16653    -0.23297077]
1.828443;69.03305;-0.23332417;[ 2.5605662  70.17478    -0.23797138]
1.886924;65.132286;-0.23693077;[ 2.5828755  66.04026    -0.23931725]
1.8368875;76.1683;-0.23669705;[ 2.3347757  77.58932    -0.23429456]
1.8003086;80.003334;-0.2274685;[ 2.3215542  81.83796    -0.23287487]
0.22633624;90.1006;-0.24989145;[ 2.080187   92.48491    -0.22816852]
1.744513;76.0124;-0.23609948;[ 2.3448455  77.54308    -0.23441672]
1.998248;76.372986;-0.24054149;[ 2.2794495  77.90211    -0.23428725]
1.9763213;62.351757;-0.24389067;[ 2.5878484 62.901756  -0.2404685]
4.3988748;69.97239;-0.24303079;[ 2.5916681  73.32446    -0.23723042]
3.395364;83.97648;-0.22532754;[ 2.3223631  88.10842    -0.23103964]
4.8035808;76.76239;-0.23801585;[ 2.4890697  80.55013    -0.23420545]
5.026218;78.90573;-0.21702966;[ 2.7062004  81.757774   -0.23381189]
6.2319226;74.6816;-0.22617906;[ 2.716152  77.07151   -0.2354734]
2.0289595;79.093445;-0.2277351;[ 2.286645   82.410866   -0.23311853]
1.8864329;79.12052;-0.22917598;[ 2.33615    82.46575    -0.23296249]
1.5186881;85.895584;-0.2235164;[ 2.2346547  89.63845    -0.22998372]
2.2496045;79.18658;-0.2209156;[ 2.408628   82.55916    -0.23325846]
1.8733765;79.12273;-0.21857996;[ 2.3917542 82.82499   -0.2332303]
1.6119276;81.852425;-0.22168522;[ 2.33375    85.265236   -0.23201324]
2.0368845;79.137955;-0.22605106;[ 2.2818608 82.42693   -0.2331401]
1.4096484;86.023674;-0.22401372;[ 2.1731598  89.72946    -0.22998281]
1.8599564;79.113815;-0.21876635;[ 2.3930764 82.80098   -0.2332282]
2.1717708;79.21126;-0.22114716;[ 2.4097548  82.53054    -0.23326346]
0.2757429;89.388275;-0.21702802;[ 2.1532001  92.95943    -0.22871801]
3.0929208;77.190796;-0.22980207;[ 2.42669   80.85824   -0.2340799]
3.2861166;81.52989;-0.2346753;[ 2.4427838  84.57135    -0.23213297]
4.5780973;76.875694;-0.23822151;[ 2.4913476  80.54716    -0.23416406]
4.7686496;78.591125;-0.22202933;[ 2.653798 80.86465  -0.233616]
6.8220367;73.91223;-0.22805546;[ 2.7069037  76.77744    -0.23567834]
4.790678;74.17904;-0.22071584;[ 2.643484  77.11578   -0.2355723]
1.4391494;86.010544;-0.22362669;[ 2.1738055  89.639275   -0.23003311]
1.9209113;79.25012;-0.22951475;[ 2.3071384  83.07891    -0.23294352]
1.9790357;79.40901;-0.22758022;[ 2.254229   83.05253    -0.23302503]
4.3754606;85.14542;-0.24165928;[ 2.303698   89.73274    -0.23062398]
3.3284132;71.478195;-0.25439996;[ 2.580468   75.608086   -0.23659378]
3.6076818;84.65628;-0.2299677;[ 2.2839391  88.50434    -0.23091397]
5.0659504;81.81247;-0.22356275;[ 2.5070255  84.68081    -0.23240623]
4.9522905;82.55596;-0.22040758;[ 2.5135014  84.990005   -0.23225816]
4.162171;75.63839;-0.22479655;[ 2.6680067  77.77775    -0.23517902]
1.3941329;82.683914;-0.2236333;[ 2.2369475  86.19181    -0.23182403]
4.0747504;69.44359;-0.20722187;[ 2.890796   70.36663    -0.23537599]
5.8042064;64.716644;-0.23870675;[ 2.9438782  66.10948    -0.23970118]
3.2787616;76.51346;-0.23276724;[ 2.4756916  78.91191    -0.23410407]
3.4434938;76.438385;-0.23324534;[ 2.4816885  78.931915   -0.23419562]
4.1551127;76.52238;-0.2281822;[ 2.6043134  79.04338    -0.23430651]
4.1069026;72.42559;-0.23547378;[ 2.6305609  74.67269    -0.23598428]
4.862483;76.83088;-0.23204541;[ 2.5844898  79.65966    -0.23429759]
3.6649497;69.744995;-0.23297596;[ 2.7040045  71.90868    -0.23725128]
4.4073534;70.06308;-0.23779996;[ 2.6849537  72.519      -0.23723838]
2.4597538;76.646194;-0.23779966;[ 2.7545693  79.414276   -0.23411472]
2.5051143;74.48686;-0.23456538;[ 2.6175163 77.374886  -0.2351364]
2.537207;69.92258;-0.24108683;[ 2.8492224  72.220276   -0.23702818]
3.010696;65.59338;-0.2578404;[ 2.8557057  67.572876   -0.23875614]
2.466343;67.64846;-0.24058263;[ 2.718582   70.18363    -0.23814526]
3.3151996;73.944046;-0.24392809;[ 2.569725   75.88279    -0.23522426]
4.8632183;73.48111;-0.22787338;[ 2.742293   75.32213    -0.23624715]
5.579084;76.421196;-0.24116637;[ 2.5403183  78.67553    -0.23416948]
4.255109;74.329575;-0.22028978;[ 2.6904407  75.79659    -0.23539123]
5.698395;78.45381;-0.21841006;[ 2.7311244 80.2258    -0.2337416]
5.1170387;80.578255;-0.22021116;[ 2.588718   82.62357    -0.23279884]
3.1544027;76.63807;-0.23638503;[ 2.5356505  78.97195    -0.23429376]
5.4260826;76.56459;-0.2410565;[ 2.5462997 78.585976  -0.2344321]
4.681149;74.387985;-0.22105679;[ 2.7406907  75.89506    -0.23546179]
5.6040688;78.57611;-0.21551968;[ 2.7511117  80.20515    -0.23401362]
6.9221992;74.35721;-0.22490975;[ 2.7513094  75.490555   -0.23563056]
3.6385155;74.75778;-0.23826998;[ 2.6031148  76.50358    -0.23482132]
3.315782;76.7655;-0.23415583;[ 2.4899063  78.904945   -0.23437017]
5.0767546;69.7956;-0.24579482;[ 2.6472974  71.417854   -0.23739849]
2.3102193;74.68428;-0.24409232;[ 2.4697168  75.65006    -0.23487599]
2.0002277;78.559326;-0.23256223;[ 2.320377   81.035324   -0.23309031]
0.28293455;92.27376;-0.22643763;[ 2.0997362 95.367455  -0.2272295]
1.3839774;85.331184;-0.22927211;[ 2.2198493  88.1898     -0.23013574]
1.7787433;81.37607;-0.2421069;[ 2.3784237 82.69416   -0.2320624]
2.2670166;65.2139;-0.25749412;[ 2.7893672  64.65144    -0.24001765]
3.0205894;82.420616;-0.22894399;[ 2.4060102  84.82871    -0.23176512]
3.0156655;75.49758;-0.23362948;[ 2.5167046  77.74585    -0.23475951]
3.5034413;72.52585;-0.23119643;[ 2.6982396  74.53661    -0.23626044]
3.4151373;80.95851;-0.22250298;[ 2.5554464  82.818565   -0.23306541]
2.4071212;76.31828;-0.24138421;[ 2.6813848  77.044716   -0.23507726]
2.0414567;71.886055;-0.25594267;[ 2.7030318  71.646355   -0.23719688]
3.4973567;65.75868;-0.23752633;[ 2.798476   67.35153    -0.23921038]
2.0266569;78.10794;-0.23172031;[ 2.3135207 80.7076    -0.2333125]
1.3743293;84.97181;-0.23030868;[ 2.207165   88.02462    -0.23014125]
2.1909497;79.08689;-0.23098433;[ 2.4683833  80.09694    -0.23317206]
0.2728399;91.74366;-0.22641453;[ 2.1065278  95.18418    -0.22718382]
1.5435531;84.84831;-0.2301929;[ 2.2220845  87.99151    -0.23021191]
1.8364557;78.31318;-0.22081402;[ 2.4242144  81.17361    -0.23333359]
0.27943063;88.33871;-0.2228974;[ 2.1879957  91.27615    -0.22886105]
1.6341221;80.80591;-0.2286415;[ 2.3670597 83.56444   -0.2321896]
1.559624;81.44272;-0.22623828;[ 2.3039563 84.11184   -0.2318485]
2.2828758;77.999954;-0.22448009;[ 2.452951   80.86225    -0.23348024]
1.9907849;74.66538;-0.22924665;[ 2.4036748  76.97915    -0.23478854]
4.5665007;69.099396;-0.24771735;[ 2.624052   71.781166   -0.23727712]
3.4334629;82.909164;-0.22957537;[ 2.3591502  86.37101    -0.23121105]
4.1428347;80.16759;-0.2292021;[ 2.5136747 83.56252   -0.2326422]
4.7735662;75.937805;-0.2430967;[ 2.52356    78.9579     -0.23429094]
2.8480918;69.15558;-0.237279;[ 2.574817  72.0665    -0.2371928]
1.303791;85.01315;-0.2304246;[ 2.2725534  88.08451    -0.23011337]
2.0625699;79.81102;-0.22228967;[ 2.5134263  81.088264   -0.23269449]
2.1928918;71.10448;-0.23619272;[ 2.4290247  73.725815   -0.23612285]
1.7707192;78.44418;-0.23361921;[ 2.3732934  80.82866    -0.23328316]
1.4560013;85.027596;-0.23153834;[ 2.2693007  87.78617    -0.23042363]
1.507893;85.009415;-0.23061725;[ 2.2323093 88.037285  -0.2303838]
1.6781663;81.31554;-0.2377349;[ 2.4618447  82.92067    -0.23237014]
2.0241182;71.32693;-0.23808183;[ 2.4769933  73.610016   -0.23628923]
3.0969892;74.45798;-0.23011075;[ 2.5982792  76.14965    -0.23469114]
4.3457108;80.0776;-0.23782611;[ 2.6694987  82.61292    -0.23311144]
1.6622021;81.39169;-0.23530182;[ 2.5297623  84.13798    -0.23156852]
1.9002172;77.89215;-0.24723652;[ 2.6529472  78.49908    -0.23358777]
2.5804288;75.93468;-0.23008217;[ 2.8055844 76.36108   -0.2345006]
3.3338943;74.57794;-0.24315996;[ 2.981163   76.669754   -0.23551948]
1.8331006;74.621185;-0.23936655;[ 2.6304498  76.96241    -0.23452368]
4.4243855;69.19783;-0.25786573;[ 2.7904446  71.14135    -0.23767872]
2.1394398;75.5603;-0.23666938;[ 2.7319589  76.1409     -0.23468006]
4.059417;81.29067;-0.22508353;[ 2.5229428  83.18841    -0.23295051]
2.9553106;76.07223;-0.23675838;[ 2.476068   78.386406   -0.23451012]
2.994009;69.18611;-0.24219993;[ 2.6307333  71.295235   -0.23743376]
3.8192718;74.518814;-0.22939144;[ 2.6238906  76.03048    -0.23589496]
1.3787954;82.13037;-0.2264001;[ 2.2794845  84.493965   -0.23170736]
1.8433077;74.6416;-0.23236872;[ 2.4502225  77.057686   -0.23476495]
1.5934017;81.41557;-0.22852892;[ 2.3498492  84.22761    -0.23181073]
1.3509226;82.02523;-0.22659951;[ 2.29695    84.35847    -0.23171858]
2.156979;70.818375;-0.24318552;[ 2.564262   71.63454    -0.23674953]
0.2763784;88.962265;-0.22306344;[ 2.1832328  91.62472    -0.22875187]
1.5887505;85.73726;-0.22142914;[ 2.3315198  88.52837    -0.23020102]
1.5894912;81.47386;-0.22783552;[ 2.356186   84.07441    -0.23190135]
1.3064958;82.01638;-0.2271746;[ 2.3021033  84.301      -0.23175034]
1.8609328;77.51017;-0.2407775;[ 2.4745753  78.66624    -0.23392984]
1.9120972;75.24452;-0.23018613;[ 2.4026015  77.1425     -0.23470554]
1.6111801;81.80849;-0.22949992;[ 2.351621   84.472496   -0.23181225]
2.0859194;77.75627;-0.2409955;[ 2.4706292  78.8014     -0.23397171]
2.7543168;75.82725;-0.22634135;[ 2.6229637  76.66297    -0.23488082]
1.3391777;82.48041;-0.2277971;[ 2.2811668  84.82097    -0.23182687]
1.8503413;75.029015;-0.23220108;[ 2.4520047  77.05862    -0.23490274]
2.1106732;75.51677;-0.23222023;[ 2.553041   76.40987    -0.23505239]
2.3081837;74.82639;-0.23363107;[ 2.5530167  75.76164    -0.23524174]
0.27263117;88.36301;-0.22291757;[ 2.1937222  91.21894    -0.22886574]
2.0415921;77.17052;-0.24151555;[ 2.4889123 78.08094   -0.2342704]
2.734182;75.214386;-0.22612096;[ 2.6393795  76.00277    -0.23515342]
2.6640441;68.23513;-0.23620461;[ 2.6988757  68.9491     -0.23809153]
2.04236;74.64307;-0.22824338;[ 2.3974366  76.77337    -0.23497733]
2.387962;67.96227;-0.23679933;[ 2.6481054  68.61306    -0.23836555]
2.2337554;63.615566;-0.24717864;[ 2.6635408  64.12524    -0.24014537]
1.4592013;80.88515;-0.21962124;[ 2.4041128  84.219505   -0.23228861]
2.9607868;71.323654;-0.22878368;[ 2.6691105 72.38433   -0.2367068]
1.8234814;74.422066;-0.22070731;[ 2.5095675  77.15482    -0.23512946]
1.3653111;78.21573;-0.22343428;[ 2.376511   80.1675     -0.23347309]
0.2968731;85.00046;-0.22063753;[ 2.274794   87.35135    -0.23047893]
2.1354818;77.37523;-0.23870817;[ 2.490788   78.35197    -0.23432218]
1.3134975;81.50698;-0.22878122;[ 2.2965322  84.04972    -0.23217191]
1.3058517;81.812454;-0.22726843;[ 2.2943528  84.298805   -0.23179759]
0.28941202;88.34776;-0.2226178;[ 2.188677   91.28944    -0.22880521]
1.4496851;81.38475;-0.22482288;[ 2.2944367  83.96122    -0.23198399]
1.8636239;73.98825;-0.23285477;[ 2.4599855  76.62861    -0.23514628]
1.9936955;74.60741;-0.22794259;[ 2.394325   76.82737    -0.23492302]
2.3834214;71.330894;-0.22669755;[ 2.5406957  73.70754    -0.23648618]
1.9995404;67.21397;-0.23677686;[ 2.5603151  69.45835    -0.23810115]
0.28652024;86.24844;-0.21966621;[ 2.3142579  89.4481     -0.22956933]
1.6399066;79.21021;-0.2262992;[ 2.480646  82.197655  -0.2326321]
1.34604;79.47111;-0.22412015;[ 2.414317   82.3189     -0.23250662]
1.8480985;74.532425;-0.23268488;[ 2.4590788  76.96322    -0.23481062]
1.3370216;82.01691;-0.22752558;[ 2.286688   84.41395    -0.23167387]
1.5362471;85.52418;-0.22206134;[ 2.3340814 88.5018    -0.230184 ]
1.6060891;81.304276;-0.22825953;[ 2.3583994 84.12809   -0.2318525]
1.8920305;77.60512;-0.24128558;[ 2.4754426  78.66216    -0.23394412]
3.3275218;79.45287;-0.22729632;[ 2.4397068  82.44314    -0.23285693]
3.4938192;76.15109;-0.22650187;[ 2.5882528  79.325325   -0.23439617]
3.3293025;72.0487;-0.23479986;[ 2.614019   75.00018    -0.23604093]
3.8879495;69.561935;-0.23703484;[ 2.6769962  72.70059    -0.23738107]
1.3778155;81.48488;-0.22627077;[ 2.2891731  84.05627    -0.23182602]
2.2340682;78.184784;-0.22301963;[ 2.4406726  80.8791     -0.23339798]
1.9927062;75.32634;-0.2245391;[ 2.5497108  76.39944    -0.23500997]
1.5129603;81.098656;-0.22790329;[ 2.3652134  83.76786    -0.23225868]
1.5500398;81.0139;-0.22930627;[ 2.3734615 83.710625  -0.2323822]
2.1789677;78.35712;-0.22431713;[ 2.4533808  80.87469    -0.23367903]
1.8576216;74.24205;-0.23378585;[ 2.4740746  76.55256    -0.23533835]
2.6516728;70.6207;-0.24064967;[ 2.6542525  71.445625   -0.23731294]
1.4499711;80.94734;-0.21963812;[ 2.4030051 84.243805  -0.2322717]
2.6714387;71.048615;-0.22993398;[ 2.6606822  72.467415   -0.23671621]
1.3665967;78.20614;-0.22379121;[ 2.3746665  80.1924     -0.23346005]
1.857694;70.65261;-0.22751717;[ 2.5563996  72.588486   -0.23666699]
1.8380103;70.78467;-0.23104358;[ 2.6168003  71.98539    -0.23705229]
1.5633147;81.29046;-0.22670014;[ 2.3608575  83.82746    -0.23212583]
1.8607752;74.51312;-0.23075537;[ 2.460461  76.69839   -0.2350649]
1.3507695;81.57811;-0.22816607;[ 2.2962687  84.12651    -0.23204981]
1.5958753;81.2777;-0.22767644;[ 2.3617587  83.759155   -0.23220667]
1.8775396;77.361145;-0.24139488;[ 2.4933517  78.226845   -0.23438261]
1.3692427;82.97113;-0.221997;[ 2.3902495  86.32257    -0.23086253]
1.3084309;84.26637;-0.22592798;[ 2.3772442  86.96207    -0.23063259]
4.824172;74.104164;-0.23415303;[ 2.6348865  77.08122    -0.23525657]
4.244916;75.79616;-0.2018628;[ 2.8125222  77.6016     -0.23211999]
4.6350036;67.26419;-0.23998928;[ 2.7352693  69.93249    -0.23823342]
3.9492888;69.00824;-0.20705977;[ 2.949272   70.641495   -0.23435274]
3.0401306;75.66621;-0.23308377;[ 2.5080402  77.79052    -0.23467402]
3.492968;80.44656;-0.22540955;[ 2.5669248  82.580025   -0.23303147]
3.3349023;80.13385;-0.2230899;[ 2.569814   82.28919    -0.23315682]
2.7403655;70.2633;-0.23074552;[ 2.774565   70.524864   -0.23760861]
2.461401;75.44642;-0.2252352;[ 2.856875  77.10851   -0.2353966]
3.1678438;80.61153;-0.23954774;[ 2.487697   82.62382    -0.23280826]
3.7183208;79.699234;-0.22924483;[ 2.5771906  82.07913    -0.23350121]
4.258503;75.52727;-0.24419269;[ 2.5834475 77.39945   -0.2351996]
4.031877;73.35673;-0.2311264;[ 2.7451103  74.97215    -0.23646465]
1.9794469;72.07747;-0.2407082;[ 2.7610714  72.8975     -0.23699956]
2.4378293;75.56787;-0.23381577;[ 2.7482147  75.354996   -0.23545142]
2.276977;70.24304;-0.22857425;[ 2.9134574  70.97618    -0.23787245]
2.237258;69.9703;-0.2327438;[ 2.8896651  70.994316   -0.23774365]
3.0182145;73.840675;-0.24378318;[ 2.5882587  75.457985   -0.23575667]
2.9899588;75.8219;-0.23369734;[ 2.5257628  77.63689    -0.23507363]
4.02168;66.58352;-0.2373222;[ 2.844986   67.8399     -0.23939556]
2.7568188;69.74049;-0.23631613;[ 2.8416722  71.04791    -0.23782612]
2.187364;79.31369;-0.23408674;[ 2.4572728  80.4675     -0.23305821]
0.25546014;92.01332;-0.22733471;[ 2.1082106  95.40497    -0.22712198]
1.2745473;85.16254;-0.22875966;[ 2.2204945  88.21407    -0.23013428]
2.5056417;79.55844;-0.2330097;[ 2.5043778  80.87475    -0.23276258]
2.8187013;75.92718;-0.23321643;[ 2.4682252 79.22784   -0.2342591]
3.5390835;80.78842;-0.22694734;[ 2.5020964  84.249306   -0.23245804]
2.0201926;78.01192;-0.23127142;[ 2.3167224  80.753624   -0.23325095]
1.3938031;84.87065;-0.22993797;[ 2.2103946  88.07577    -0.23007995]
1.9830325;77.92841;-0.2345171;[ 2.3214362  80.79878    -0.23319957]
0.2741686;91.64798;-0.22606313;[ 2.1103196  95.21223    -0.22714111]
1.9656073;77.83306;-0.232451;[ 2.3178277  80.86135    -0.23331495]
2.1556475;71.05719;-0.23616405;[ 2.4181952  73.6976     -0.23625991]
1.8620267;78.09433;-0.2352975;[ 2.385352   80.8093     -0.23333637]
2.6061316;74.501274;-0.24308257;[ 2.5649905  75.86256    -0.23529576]
0.20996404;91.8333;-0.22818878;[ 2.1242363  95.20775    -0.22742023]
2.0574608;82.11519;-0.22433901;[ 2.6503682  84.30663    -0.23163497]
2.264087;75.355896;-0.22948611;[ 2.7514458  77.16126    -0.23455141]
3.37935;72.481575;-0.26256126;[ 2.8220258  73.13167    -0.23655474]
4.0070167;75.06391;-0.23730242;[ 2.9513268  75.425156   -0.23575103]
3.6286387;70.50954;-0.24306661;[ 2.9722738  71.062706   -0.23744948]
3.7224097;70.3915;-0.2509431;[ 2.9367962  71.04406    -0.23730296]
1.4806341;81.60138;-0.2341386;[ 2.4656794  84.13824    -0.23168766]
4.094778;76.068016;-0.25196773;[ 2.6300435 78.50663   -0.2346735]
2.328104;72.43447;-0.24486177;[ 2.6600432  73.1567     -0.23643625]
2.8811846;76.00331;-0.23557459;[ 2.4801269  78.41595    -0.23451641]
2.037215;78.741196;-0.22611926;[ 2.4372187  81.37501    -0.23310982]
1.8374459;74.50815;-0.23358501;[ 2.4614575  76.94094    -0.23481058]
1.4655366;85.51854;-0.22284651;[ 2.337486   88.516754   -0.23016977]
1.607034;81.285484;-0.22932239;[ 2.3609447  84.110344   -0.23185879]
1.9738148;75.98857;-0.22567062;[ 2.6268609  76.77564    -0.23473153]
0.23991144;88.90314;-0.22607963;[ 2.1844354  91.95341    -0.22884627]
1.6036599;81.5896;-0.22818537;[ 2.3538039  84.180504   -0.23198146]
2.6630034;76.21032;-0.2327623;[ 2.596593  77.041664  -0.2346278]
1.8351315;74.81775;-0.2324918;[ 2.4543962  77.02091    -0.23493518]
2.7707765;75.28726;-0.22806306;[ 2.5784218  76.87556    -0.23462234]
1.8329339;78.86662;-0.2218943;[ 2.4179752  81.63297    -0.23313741]
2.0560942;78.84549;-0.22597475;[ 2.435912   81.436195   -0.23309803]
1.8230053;74.51005;-0.23332216;[ 2.4577377  76.982155   -0.23480377]
0.26034284;88.87792;-0.223794;[ 2.1787298  91.86587    -0.22866088]
0.21442747;88.293205;-0.2251536;[ 2.1993756  91.31038    -0.22914565]
1.442605;80.8332;-0.22876632;[ 2.3756142  83.71987    -0.23234227]
1.465505;80.82329;-0.22832866;[ 2.3748283  83.61977    -0.23250331]
1.3034531;81.53031;-0.22899483;[ 2.303309   84.08584    -0.23214836]
0.22338963;88.39073;-0.22502965;[ 2.200532   91.34739    -0.22904673]
1.6107978;81.15639;-0.22870027;[ 2.3637855  83.74563    -0.23221126]
1.8634436;74.3821;-0.23274276;[ 2.4640832  76.58078    -0.23516269]
1.5977609;79.695465;-0.23087381;[ 2.58628   81.57832   -0.2330207]
2.0632038;74.10655;-0.23232195;[ 2.6368828 75.46543   -0.2358854]
2.465557;72.97098;-0.2366057;[ 2.6802642  74.5437     -0.23589979]
3.4135907;79.54872;-0.22639543;[ 2.60912    81.66753    -0.23347571]
3.6379333;79.85217;-0.2271403;[ 2.5759535  82.18398    -0.23336789]
3.716323;70.38369;-0.22308874;[ 2.8564346  71.97365    -0.23759784]
2.9405694;74.14558;-0.24229278;[ 2.5831866  75.637314   -0.23561779]
4.318856;68.96286;-0.24850383;[ 2.680813   70.46071    -0.23794122]
