prop1;prop2;prop3;allprop
2.2746787;81.16929;-0.23410407;[ 2.6559014  82.291756   -0.25030088]
4.1234636;76.27671;-0.25627407;[ 2.6396406 77.379074  -0.2503687]
4.390158;73.553665;-0.2426081;[ 2.6290019  74.16093    -0.25041118]
3.9779248;69.49828;-0.25692588;[ 2.6171296 70.56324   -0.2504597]
1.9799616;78.91266;-0.233589;[ 2.6475987  79.785324   -0.25033665]
4.5441065;78.783936;-0.29426646;[ 2.648384   80.033646   -0.25033623]
1.5586482;82.35879;-0.24667004;[ 2.6575038 82.78257   -0.2502917]
3.8763587;76.98937;-0.27267912;[ 2.6413524  77.90375    -0.25035858]
3.6220748;77.41317;-0.27068394;[ 2.6422777  78.179214   -0.25035736]
4.9723873;69.39209;-0.27470842;[ 2.6143734 69.74945   -0.2504692]
4.145665;72.032295;-0.29440874;[ 2.6253633  73.06683    -0.25042844]
3.6609318;74.28402;-0.26026914;[ 2.6309407  74.74655    -0.25040266]
4.360759;68.91066;-0.2874554;[ 2.614461   69.7691     -0.25047082]
4.122128;65.34685;-0.30036896;[ 2.602514   66.155464   -0.25051773]
3.8618672;72.185165;-0.2730652;[ 2.6265273 73.42442   -0.250426 ]
2.6201854;77.80036;-0.25018632;[ 2.6437235  78.61204    -0.25035447]
3.5914795;72.335686;-0.27240762;[ 2.6269867  73.55742    -0.25042367]
3.7907963;69.13845;-0.26374525;[ 2.6156323  70.122505   -0.25046864]
2.598867;71.26894;-0.25339428;[ 2.6200354 71.44801   -0.2504477]
3.9402478;77.317955;-0.27771914;[ 2.643272  78.495445  -0.2503534]
3.5058768;76.78615;-0.2508448;[ 2.6401958  77.56313    -0.25037047]
3.6399655;72.82076;-0.27224472;[ 2.6276639  73.76778    -0.25041965]
3.218557;74.7347;-0.24338286;[ 2.634237  75.74773   -0.2503896]
3.1482432;75.63445;-0.253946;[ 2.6369803 76.583496  -0.2503751]
3.7774315;71.249794;-0.26710564;[ 2.62133    71.84542    -0.25044164]
4.7184706;66.15353;-0.29080635;[ 2.6049397 66.89429   -0.2505098]
2.6477995;78.010704;-0.24968994;[ 2.6443698 78.80948   -0.2503515]
3.3488855;72.80681;-0.2740667;[ 2.6274042  73.685394   -0.25042188]
3.3115044;74.96479;-0.24219827;[ 2.6342514  75.74805    -0.25039122]
3.6709633;69.752686;-0.26340857;[ 2.6173387  70.63997    -0.25046137]
4.29854;66.138794;-0.29061368;[ 2.604634   66.7993     -0.25051144]
2.7818441;79.640144;-0.2529228;[ 2.6518965  81.10012    -0.25032628]
3.6018472;76.62856;-0.24420956;[ 2.6418183 78.05044   -0.2503658]
2.8131003;72.88749;-0.25216657;[ 2.6284611  74.012245   -0.25042006]
3.4655495;70.84614;-0.2581798;[ 2.621525  71.91968   -0.2504422]
2.6780205;69.88936;-0.24204947;[ 2.6177144  70.754295   -0.25046238]
1.8089852;80.412674;-0.22644496;[ 2.6512191  80.87479    -0.25032482]
0.63066494;91.04164;-0.23988271;[ 2.6855712  91.27115    -0.25018874]
1.5522523;87.47761;-0.22522396;[ 2.6738164 87.71643   -0.250235 ]
1.9891667;76.600746;-0.24155484;[ 2.6405437 77.654465  -0.2503689]
3.5410657;78.879906;-0.26468712;[ 2.646449   79.44684    -0.25034854]
3.482696;82.645775;-0.24544665;[ 2.657025   82.64259    -0.25030503]
3.751663;76.08824;-0.25106356;[ 2.6360462 76.30179   -0.25039  ]
2.0344732;70.072685;-0.24514686;[ 2.6167474  70.45549    -0.25046152]
3.4992602;72.05182;-0.26470193;[ 2.6228998  72.323456   -0.25044018]
3.9427197;73.37443;-0.24370827;[ 2.624058   72.67587    -0.25043637]
3.352392;65.22056;-0.26828054;[ 2.59997    65.38625    -0.25053144]
4.132081;73.51371;-0.2427;[ 2.6260793  73.28118    -0.25042805]
2.2085803;69.50788;-0.24216782;[ 2.6190162 71.13829   -0.2504532]
3.3190346;64.50305;-0.2671832;[ 2.603326   66.39771    -0.25051856]
3.9335465;79.10362;-0.25044706;[ 2.6463406  79.417694   -0.25034717]
4.024935;75.90027;-0.23757046;[ 2.6349642  75.97835    -0.25039262]
1.6182481;79.92443;-0.240507;[ 2.6516244 81.00325   -0.2503218]
3.898228;75.12661;-0.2668823;[ 2.6356719  76.184715   -0.25038815]
3.843104;71.354225;-0.24858662;[ 2.6225426 72.2155    -0.2504418]
1.6367265;80.141075;-0.23883308;[ 2.650748  80.750656  -0.2503255]
3.9677608;82.83368;-0.26337203;[ 2.6577642 82.87474   -0.2503012]
3.8568003;78.651085;-0.2482627;[ 2.6442087  78.77687    -0.25035477]
4.0544143;76.03197;-0.23856439;[ 2.6355197  76.148636   -0.25038952]
1.5004804;80.27722;-0.23764321;[ 2.6535742 81.606636  -0.2503138]
1.6937602;73.081;-0.24220107;[ 2.6287022  74.08424    -0.25041264]
3.9760485;75.47868;-0.26342648;[ 2.6355515  76.15079    -0.25038838]
4.0541806;72.240005;-0.2483253;[ 2.6251643  73.008865   -0.25042912]
2.2737844;66.91014;-0.2387742;[ 2.607749  67.73789   -0.2505093]
0.38414884;94.24792;-0.24058528;[ 2.700699  95.84625   -0.2501421]
1.5550705;87.598595;-0.23653913;[ 2.677054   88.69919    -0.25023594]
1.8376224;80.38821;-0.23652492;[ 2.6545994 81.90798   -0.2503244]
1.5548394;87.34626;-0.23656693;[ 2.6768622 88.64365   -0.2502362]
1.7899094;80.74768;-0.23579165;[ 2.6529667 81.4216    -0.250331 ]
1.8229389;80.06451;-0.23650838;[ 2.6545696  81.90242    -0.25032398]
2.0619574;73.62531;-0.23824942;[ 2.6306505  74.67281    -0.25041902]
1.7492982;84.44959;-0.21977544;[ 2.6699522 86.53497   -0.2502618]
1.7573978;80.31223;-0.2365973;[ 2.6563997  82.44791    -0.25031668]
1.9712358;73.8093;-0.23900576;[ 2.6324027 75.19344   -0.250412 ]
4.243127;75.1939;-0.24910359;[ 2.6345897 75.85316   -0.2503946]
1.9202678;76.19704;-0.2393929;[ 2.6374915  76.72773    -0.25037983]
4.137871;77.907234;-0.26570532;[ 2.6451285  79.03871    -0.25035244]
0.5968709;89.63305;-0.24106525;[ 2.6837227 90.712204  -0.2501964]
4.16221;84.787674;-0.26786816;[ 2.666233  85.42766   -0.2502695]
1.6939678;82.40678;-0.24008016;[ 2.660852  83.79735   -0.2502881]
3.8098817;77.67118;-0.2662381;[ 2.6440272 78.715515  -0.2503584]
1.5317405;82.812225;-0.23868835;[ 2.661968   84.13051    -0.25028235]
2.926474;71.22462;-0.2421318;[ 2.6252415  73.02492    -0.25043532]
2.9100554;78.23168;-0.24299979;[ 2.6476133  79.78754    -0.25034645]
2.825716;71.5936;-0.24250504;[ 2.6220634  72.064735   -0.25044852]
3.7901025;74.93563;-0.2419467;[ 2.6391525 77.22745   -0.2503779]
2.8919048;78.00099;-0.24309707;[ 2.6464827 79.45563   -0.2503523]
2.906239;71.23447;-0.24353768;[ 2.6223183  72.154594   -0.25044832]
2.7723427;70.747635;-0.24099545;[ 2.6237009  72.56118    -0.25044218]
2.6071732;70.81177;-0.24230666;[ 2.6199107  71.41786    -0.25045812]
2.3745065;75.93823;-0.25014305;[ 2.6394713  77.331696   -0.25037426]
2.302838;73.23264;-0.24246094;[ 2.629992  74.466446  -0.2504121]
3.6136112;70.93433;-0.25963804;[ 2.6231568 72.39876   -0.2504423]
3.236783;64.32439;-0.26357663;[ 2.5966582  64.38905    -0.25054827]
3.6347296;81.78308;-0.2400851;[ 2.6564007 82.45937   -0.2503129]
3.6863813;77.57838;-0.25969383;[ 2.6441932  78.76944    -0.25036055]
2.514844;81.65992;-0.2262068;[ 2.6586223  83.12505    -0.25030443]
3.320808;70.79117;-0.26265496;[ 2.6199415  71.44085    -0.25045624]
2.48708;74.84867;-0.22736591;[ 2.6376495  76.77245    -0.25038642]
3.6141267;74.606834;-0.24353352;[ 2.6347015  75.899124   -0.25039834]
3.6253285;74.77146;-0.24298485;[ 2.6339686  75.67317    -0.25040162]
2.3483472;75.71737;-0.25241518;[ 2.6381829  76.95062    -0.25038052]
2.6057825;70.84366;-0.24399805;[ 2.6217875  71.9885     -0.25045103]
1.8250948;80.70504;-0.24216011;[ 2.6529937 81.42787   -0.2503324]
1.5267316;87.170845;-0.23778033;[ 2.6774578  88.82863    -0.25023434]
1.8845586;80.00042;-0.24011272;[ 2.6545851 81.91496   -0.2503256]
2.0177963;78.06133;-0.2201894;[ 2.6473277 79.70126   -0.2503529]
1.7332493;80.63737;-0.23928928;[ 2.6548045 81.97652   -0.2503246]
1.9915967;73.51141;-0.23967691;[ 2.631287  74.86776   -0.2504171]
2.2919464;66.9264;-0.24014929;[ 2.606056  67.235634  -0.2505181]
0.39239812;86.5498;-0.23668529;[ 2.6737337  87.69169    -0.25024754]
1.6243017;79.446526;-0.23265462;[ 2.6508613  80.78111    -0.25033775]
1.5748131;83.063866;-0.22264701;[ 2.6633048  84.54428    -0.25028744]
1.7886441;76.19238;-0.22539477;[ 2.639324   77.29763    -0.25038433]
1.3176663;79.64245;-0.23180555;[ 2.6515596  80.98392    -0.25033548]
0.39264798;86.54654;-0.2364076;[ 2.673913   87.74632    -0.25024682]
1.5668248;83.17115;-0.22142477;[ 2.6633294  84.55124    -0.25028735]
1.5879812;83.097115;-0.22295633;[ 2.663813   84.69525    -0.25028577]
1.502382;79.581154;-0.23338354;[ 2.6498787  80.485565   -0.25034285]
1.5179144;79.677376;-0.2354768;[ 2.652795   81.35356    -0.25032985]
0.39241838;86.5422;-0.23647113;[ 2.6739383  87.75414    -0.25024664]
1.5809418;83.21596;-0.2237519;[ 2.6633797  84.56462    -0.25028783]
1.5747933;79.53291;-0.23450996;[ 2.6505888  80.6996     -0.25033906]
1.5050772;79.572495;-0.23362756;[ 2.6499066  80.49399    -0.25034273]
1.6913764;72.64411;-0.2342403;[ 2.6284986  74.01695    -0.25042674]
3.1395197;73.427956;-0.23686051;[ 2.6327882  75.30728    -0.25040466]
3.1419315;80.29476;-0.23793009;[ 2.653932   81.708084   -0.25032142]
2.7521615;78.49462;-0.24667166;[ 2.6470585  79.63721    -0.25034353]
3.8833718;70.46895;-0.24209902;[ 2.6207871 71.68487   -0.2504522]
3.007221;66.75485;-0.23797977;[ 2.6071599  67.56219    -0.25050762]
3.9133937;60.172012;-0.26159704;[ 2.584083   60.587692   -0.25059736]
2.0597916;73.5454;-0.22725771;[ 2.6309595  74.754234   -0.25041658]
1.9528077;77.05637;-0.23641902;[ 2.6426325  78.284      -0.25037217]
1.5428138;83.587425;-0.23895985;[ 2.66565   85.2451    -0.2502803]
1.8201;76.90302;-0.23687063;[ 2.6399326 77.4739    -0.2503835]
1.812382;80.32267;-0.22423312;[ 2.6543493  81.82779    -0.25032395]
1.8667015;76.734985;-0.23452798;[ 2.6427681  78.329735   -0.25037038]
1.7951049;80.28617;-0.22630832;[ 2.6525939 81.3053    -0.2503312]
1.8749131;76.89126;-0.234476;[ 2.6398287  77.45086    -0.25038463]
2.1393044;70.32758;-0.23479483;[ 2.6170492 70.55296   -0.2504748]
1.5431337;83.58735;-0.2404449;[ 2.6667914  85.58793    -0.25027582]
1.8384811;80.15056;-0.2235676;[ 2.6569052  82.595      -0.25031444]
1.5421784;83.82345;-0.23742512;[ 2.6641967 84.819     -0.2502877]
1.7456975;76.929344;-0.23776077;[ 2.6411657 77.85835   -0.2503762]
1.2885253;83.71313;-0.23592289;[ 2.6658728  85.315155   -0.25027987]
3.0328841;70.19603;-0.2413792;[ 2.6193628  71.263214   -0.25045875]
2.8837736;73.58137;-0.23896797;[ 2.6318583  75.033005   -0.25040913]
2.9468794;66.94347;-0.23884878;[ 2.607345  67.61997   -0.2505071]
1.8217852;77.01227;-0.2383044;[ 2.6401634  77.54282    -0.25038272]
2.2692971;73.69244;-0.22814925;[ 2.629372  74.27794   -0.2504248]
1.8689849;76.805855;-0.23534438;[ 2.640097  77.536865  -0.2503847]
1.7301826;80.8137;-0.22020921;[ 2.6543071 81.82692   -0.2503255]
2.3207808;73.46199;-0.23066267;[ 2.6291769  74.232544   -0.25042677]
1.7667704;76.88267;-0.23444445;[ 2.6419954  78.10115    -0.25037643]
1.6163783;80.77775;-0.22062667;[ 2.6561186  82.3651     -0.25031814]
2.135333;70.21425;-0.23557603;[ 2.6173007 70.633514  -0.2504749]
1.5256037;81.30361;-0.22777972;[ 2.6583505  83.029785   -0.25030002]
1.903013;74.12333;-0.23311791;[ 2.633758   75.59697    -0.25039673]
0.43433285;88.19543;-0.22868358;[ 2.6794903  89.429504   -0.25021684]
2.096527;77.69564;-0.22715981;[ 2.6439734 78.69677   -0.2503582]
1.6821313;73.96659;-0.23606189;[ 2.6324613  75.21109    -0.25040323]
1.8526522;76.80715;-0.23671225;[ 2.6440487  78.72634    -0.25036573]
0.3588133;90.78158;-0.24764119;[ 2.6881886  92.078606   -0.25019416]
1.5731146;83.43705;-0.23689777;[ 2.6651692  85.12167    -0.25028297]
1.7947072;77.20179;-0.24099988;[ 2.6410193 77.81256   -0.2503815]
2.006569;70.260765;-0.23973534;[ 2.6175375 70.71133   -0.2504717]
3.0097885;73.96229;-0.23734161;[ 2.6328635 75.33197   -0.2504046]
3.7954836;71.17758;-0.24350195;[ 2.6243353 72.754745  -0.2504358]
2.6161706;66.6136;-0.24503127;[ 2.6085835  67.993675   -0.25050017]
2.8395267;70.22473;-0.24129708;[ 2.6189973 71.152466  -0.2504606]
2.7286234;67.00342;-0.23994528;[ 2.6074045  67.634865   -0.25050658]
3.6112583;64.39757;-0.24801117;[ 2.5985818  64.96811    -0.25053915]
2.0643182;73.33641;-0.22707841;[ 2.6327238 75.286705  -0.2504106]
1.9263443;76.66224;-0.23798248;[ 2.6434348  78.52931    -0.25036904]
2.2189198;80.21421;-0.22767352;[ 2.6547143  81.93975    -0.25032386]
2.010385;69.86713;-0.23983933;[ 2.6169002 70.51008   -0.2504732]
1.8429909;80.29537;-0.22484227;[ 2.6554582 82.1638    -0.2503202]
1.60984;83.43085;-0.23932436;[ 2.6646883  84.96338    -0.25028592]
1.5593433;87.11164;-0.22492823;[ 2.6766722  88.5863     -0.25023732]
1.5575782;83.204414;-0.23921046;[ 2.6638052 84.69998   -0.2502874]
2.3310132;73.30448;-0.2316338;[ 2.6295016  74.330185   -0.25042513]
1.7517166;76.41149;-0.23941468;[ 2.6396961  77.41646    -0.25038323]
1.2992232;83.6167;-0.23613839;[ 2.664963   85.04173    -0.25028402]
2.2241774;73.315285;-0.23214471;[ 2.6312597 74.853004  -0.250418 ]
1.6300681;76.45252;-0.23980206;[ 2.6414325 77.93266   -0.2503761]
2.126774;70.09268;-0.23768725;[ 2.617862   70.79842    -0.25047138]
1.4293385;81.254425;-0.22647262;[ 2.6580825 82.95255   -0.2503009]
2.1662545;63.83134;-0.24190517;[ 2.597413   64.60922    -0.25054345]
1.8736926;77.21871;-0.2332915;[ 2.6432207 78.471405  -0.2503705]
1.7228786;77.03538;-0.23780155;[ 2.6419158  78.08057    -0.25037432]
1.5248288;83.998634;-0.23426294;[ 2.6644106 84.88568   -0.2502867]
1.7560296;76.94529;-0.23660073;[ 2.6417036  78.01775    -0.25037497]
1.6546767;77.026955;-0.23732005;[ 2.6436505  78.59808    -0.25036696]
1.8063877;70.29037;-0.24146532;[ 2.6195939 71.32883   -0.2504626]
1.540598;84.02235;-0.24115312;[ 2.6665835  85.53925    -0.25027847]
1.7586269;76.75352;-0.23669173;[ 2.6407216  77.72674    -0.25038058]
1.3594208;83.93387;-0.23620391;[ 2.6656737 85.268974  -0.2502829]
1.6497219;76.7716;-0.23702286;[ 2.6425004  78.25506    -0.25037327]
1.6582572;77.243866;-0.23430358;[ 2.6425323  78.26718    -0.25037408]
2.079555;62.53972;-0.24446614;[ 2.595008   63.88922    -0.25055805]
1.5198437;81.536125;-0.22859642;[ 2.6585307 83.086075  -0.2502994]
2.1838064;78.13186;-0.22506158;[ 2.6470327  79.61007    -0.25034508]
1.8562334;74.36179;-0.23280755;[ 2.634524   75.83203    -0.25039384]
2.0849113;74.13674;-0.22594309;[ 2.6361442 76.32055   -0.2503892]
2.9469259;68.88443;-0.23875253;[ 2.6170042  70.53143    -0.25046003]
2.77173;75.35083;-0.23930949;[ 2.6382856  76.97171    -0.25037584]
3.0535583;66.08697;-0.23623675;[ 2.6038249 66.54742   -0.2505116]
1.9951501;74.499596;-0.23909812;[ 2.6359355  76.25424    -0.25039148]
0.4255066;92.309166;-0.23288454;[ 2.693655   93.717575   -0.25016156]
1.5599439;85.252235;-0.23239274;[ 2.6695786  86.4429     -0.25025725]
1.7401705;78.58567;-0.23303668;[ 2.648479  80.05375   -0.2503406]
2.1378706;72.00009;-0.23336363;[ 2.6242714  72.7303     -0.25043583]
2.8715458;70.58107;-0.2410999;[ 2.6201837  71.50096    -0.25045785]
3.7828763;70.96585;-0.2604327;[ 2.6217368  71.9724     -0.25044823]
2.7001255;76.75697;-0.24288295;[ 2.643457   78.543      -0.25036615]
2.4012213;75.395775;-0.25170773;[ 2.637258   76.673584   -0.25038415]
3.4761648;70.676125;-0.26339206;[ 2.6210616  71.77539    -0.25045153]
2.9429424;77.09504;-0.24082112;[ 2.643362   78.52109    -0.25036585]
2.674237;70.152245;-0.24390623;[ 2.6195788  71.329544   -0.25046074]
2.818526;77.06876;-0.2409911;[ 2.6447477  78.93187    -0.25035986]
2.55282;70.08799;-0.24404614;[ 2.6209676 71.741     -0.250455 ]
2.5138903;63.71453;-0.24421349;[ 2.5959804 64.18213   -0.250554 ]
4.9471645;77.55256;-0.25373927;[ 2.641669  78.00108   -0.2503606]
3.6512892;75.92273;-0.2448087;[ 2.640947   77.77591    -0.25035998]
1.5306267;87.03373;-0.2470279;[ 2.6754115  88.21277    -0.25024316]
1.3715485;86.628365;-0.24068862;[ 2.6764243  88.51713    -0.25023916]
1.6930767;80.20081;-0.23750053;[ 2.6530497  81.45125    -0.25033137]
2.6855152;77.55642;-0.24043387;[ 2.6450167  79.00904    -0.25035828]
2.3573058;71.04112;-0.24660064;[ 2.6196446  71.33648    -0.25045836]
2.5641127;81.04001;-0.235072;[ 2.6567628  82.56712    -0.25031146]
2.3559022;77.66904;-0.2454497;[ 2.6427052 78.320114  -0.2503671]
2.4570348;70.765816;-0.24391785;[ 2.6199636  71.448074   -0.25045973]
3.2220478;75.42074;-0.23904046;[ 2.635076   76.01338    -0.25039718]
3.4237251;75.50431;-0.23618136;[ 2.6373522 76.68862   -0.2503873]
2.2059264;73.09244;-0.24155422;[ 2.6317222  74.993004   -0.25041562]
1.8268802;80.528496;-0.24335995;[ 2.6521728 81.18025   -0.2503356]
1.9515907;78.27099;-0.2209388;[ 2.644639   78.89076    -0.25036463]
1.4862382;87.57928;-0.23698469;[ 2.6761518  88.43673    -0.25023922]
1.5342114;87.123474;-0.24364278;[ 2.6756582  88.29256    -0.25024274]
1.7409203;79.81789;-0.23955014;[ 2.654527   81.8949     -0.25032604]
1.9382424;78.65942;-0.23334923;[ 2.6481586  79.953766   -0.25034308]
1.5463686;85.1899;-0.23292013;[ 2.6704488  86.69345    -0.25025386]
1.837999;78.854004;-0.2343991;[ 2.6457849  79.23654    -0.25035048]
0.4223286;91.897125;-0.23393421;[ 2.692305   93.309555   -0.25016743]
1.9047507;78.65098;-0.23382944;[ 2.6463225  79.41228    -0.25035086]
1.4383125;85.08172;-0.23221257;[ 2.6695755 86.434746  -0.2502574]
1.6889871;78.82922;-0.23485921;[ 2.647747   79.83252    -0.25034234]
0.5994712;88.92237;-0.24867932;[ 2.684558  90.96832   -0.2501945]
4.021945;77.22732;-0.26214966;[ 2.6451693  79.06191    -0.25035402]
4.0003924;71.093254;-0.26650077;[ 2.6197245  71.36574    -0.25045478]
2.7669148;77.6085;-0.25029162;[ 2.646653   79.50363    -0.25035226]
2.7443244;84.341255;-0.25234094;[ 2.6688838  86.23376    -0.25026378]
2.6406453;78.01063;-0.24600497;[ 2.644773   78.947586   -0.25035796]
2.6647549;77.39706;-0.24285753;[ 2.6465173  79.46892    -0.25035223]
3.5477943;68.56152;-0.24418059;[ 2.6144211  69.7553     -0.25047725]
3.6713398;71.71295;-0.2640309;[ 2.6215     71.89435    -0.25044653]
4.0030537;78.093796;-0.26500964;[ 2.645958   79.2887     -0.25034925]
1.9553585;76.17665;-0.23957974;[ 2.6381936  76.94022    -0.25037813]
3.992323;72.13572;-0.26599285;[ 2.622765   72.27694    -0.25043908]
3.7177546;82.6783;-0.2534151;[ 2.6591454  83.28264    -0.25029698]
1.6311893;82.9855;-0.24084283;[ 2.6599138  83.51609    -0.25029263]
1.865524;76.36545;-0.2412227;[ 2.6365569  76.45877    -0.25038537]
1.5214758;83.45963;-0.23805219;[ 2.6620193 84.145065  -0.2502821]
3.3938918;69.49645;-0.2545263;[ 2.612949   69.306625   -0.25048003]
2.7175474;71.70731;-0.24226415;[ 2.622725   72.262314   -0.25044602]
2.8500395;78.123665;-0.24296609;[ 2.6478288  79.851845   -0.25034624]
2.5392282;71.330536;-0.24420577;[ 2.6235795 72.52632   -0.2504431]
2.849955;74.81872;-0.23850293;[ 2.6387265  77.09463    -0.25038078]
2.577319;71.91526;-0.2480038;[ 2.624024 72.6568   -0.250438]
2.8609877;84.992485;-0.24400625;[ 2.6696463 86.45692   -0.2502602]
2.5457592;78.14652;-0.24540389;[ 2.6453087  79.10431    -0.25035748]
2.7643156;78.33712;-0.24207263;[ 2.6458304 79.26127   -0.2503548]
2.4486866;71.491585;-0.24490407;[ 2.6231508 72.40214   -0.2504448]
0.33827806;94.263145;-0.246165;[ 2.7011957 96.00014   -0.2501407]
1.5644386;87.38306;-0.24375318;[ 2.6793275  89.3799     -0.25022689]
1.5352329;87.585915;-0.23986384;[ 2.6772575 88.76776   -0.2502356]
1.7665288;81.30519;-0.23971918;[ 2.6559963  82.32623    -0.25031632]
1.6720335;80.89353;-0.23758848;[ 2.6551504 82.081024  -0.2503228]
2.0420153;74.2131;-0.23822898;[ 2.630268   74.55408    -0.25042155]
1.5630724;80.89824;-0.23776995;[ 2.656678   82.53464    -0.25031617]
1.5583432;84.294716;-0.24124166;[ 2.6674662  85.79764    -0.25027362]
1.7869779;77.91775;-0.2388047;[ 2.6437993 78.64993   -0.2503646]
1.4818741;84.47231;-0.23589483;[ 2.6664011 85.48038   -0.2502764]
1.4909465;83.81699;-0.2381246;[ 2.6656704  85.26428    -0.25028214]
1.5237538;84.53628;-0.23772582;[ 2.6668015  85.61632    -0.25027362]
1.5392561;84.47101;-0.23804109;[ 2.665423   85.19441    -0.25028265]
1.7332373;77.21191;-0.23582017;[ 2.6420527 78.12921   -0.2503762]
1.6344886;77.32285;-0.23494852;[ 2.643912   78.68223    -0.25036794]
2.006827;70.4935;-0.23599616;[ 2.6191754 71.199554  -0.2504665]
1.7947711;79.72898;-0.24440306;[ 2.6489935  80.20594    -0.25033033]
1.7815818;89.9208;-0.2334648;[ 2.6852098  91.1619     -0.25018734]
1.53635;86.22685;-0.24336374;[ 2.6721454  87.21541    -0.25023845]
2.7652864;77.75699;-0.24040619;[ 2.6471696  79.660034   -0.25034896]
13.792932;75.98708;-0.22807291;[ 2.63914    77.224205   -0.25037992]
12.737182;72.644615;-0.22850575;[ 2.6287265  74.074844   -0.25042042]
3.0090196;72.05535;-0.23377973;[ 2.6284869  74.01233    -0.25042135]
2.827829;81.21375;-0.23653753;[ 2.658405  83.064064  -0.2503039]
2.611594;77.716606;-0.24477361;[ 2.6441202  78.7519     -0.25035986]
13.423646;75.97224;-0.2310569;[ 2.638496  77.04117   -0.2503828]
3.0963192;68.4598;-0.2339595;[ 2.6116626 68.928955  -0.2504904]
1.7768538;80.56832;-0.24189043;[ 2.6518507  81.07843    -0.25033343]
2.015722;74.01004;-0.24252692;[ 2.6296206 74.34855   -0.2504228]
0.36856198;94.04572;-0.24908303;[ 2.6991131  95.37128    -0.25014928]
2.08127;83.83173;-0.22936761;[ 2.665636   85.24343    -0.25028124]
1.569357;87.24891;-0.24178739;[ 2.6752179 88.153366  -0.2502442]
1.8522388;80.38077;-0.23927465;[ 2.6526842 81.33485   -0.2503337]
1.5195842;83.65203;-0.24645057;[ 2.6662126  85.42476    -0.25028065]
1.8371755;80.78878;-0.22184317;[ 2.6561534 82.382     -0.2503191]
1.4850954;83.45864;-0.24277589;[ 2.6641703  84.813774   -0.25028798]
1.5145304;87.48026;-0.22266504;[ 2.6778498  88.949776   -0.25023344]
2.2219894;83.90194;-0.2229527;[ 2.666881  85.63343   -0.2502771]
1.9149107;80.46962;-0.23124468;[ 2.65415    81.7894     -0.25032598]
1.511723;83.684105;-0.2415813;[ 2.6641312 84.80994   -0.2502893]
1.7462742;76.70459;-0.23832095;[ 2.6402225  77.58019    -0.25038317]
4.2110415;77.57002;-0.27015328;[ 2.6470668  79.62449    -0.25034794]
2.1302605;79.55601;-0.23130205;[ 2.6526291  81.301544   -0.25032234]
1.5672905;86.15506;-0.22918613;[ 2.674689   87.98062    -0.25023457]
1.5722828;82.83254;-0.24253261;[ 2.6619322 84.12666   -0.2502842]
1.9021654;76.27623;-0.24140997;[ 2.6377602  76.80767    -0.25038236]
2.7839274;78.19989;-0.24925664;[ 2.648563   80.07935    -0.25034365]
3.4293706;75.05757;-0.23995206;[ 2.6380816 76.90933   -0.2503849]
2.6098268;81.67269;-0.23252478;[ 2.6609092  83.817474   -0.25029424]
2.6270618;78.265915;-0.24614918;[ 2.647255   79.69532    -0.25034693]
3.8690236;71.43922;-0.26086646;[ 2.6238637 72.62758   -0.2504409]
2.7278943;78.219864;-0.24258426;[ 2.6477852 79.84929   -0.2503468]
3.2212946;75.769905;-0.2468787;[ 2.6412377  77.87931    -0.25036708]
2.3127759;73.57685;-0.22825539;[ 2.63059    74.64386    -0.25041962]
2.0080884;70.19217;-0.23949444;[ 2.6171021 70.571266  -0.2504716]
1.8305434;77.037224;-0.23856543;[ 2.6412315 77.862015  -0.2503783]
1.8144342;80.21708;-0.22404422;[ 2.6566992 82.53627   -0.2503152]
1.5429095;83.38527;-0.23890358;[ 2.664741   84.98207    -0.25028297]
1.5580472;83.567665;-0.23847713;[ 2.6641717  84.81052    -0.25028777]
1.5214224;83.798805;-0.23395182;[ 2.665544   85.22489    -0.25027874]
2.0768516;80.05781;-0.2279856;[ 2.6538258  81.6826     -0.25032774]
1.5287654;83.89826;-0.24913716;[ 2.6667323 85.57564   -0.2502778]
1.5014839;84.24108;-0.2357565;[ 2.665332   85.17001    -0.25027978]
1.6064177;76.82908;-0.23717228;[ 2.6415088  77.96228    -0.25037712]
1.8155423;77.48437;-0.24341062;[ 2.6409638  77.7856     -0.25037932]
1.9777354;76.64756;-0.23849274;[ 2.6423192  78.194336   -0.25037515]
2.085963;70.251625;-0.23765652;[ 2.6173387  70.64173    -0.25047216]
1.5362859;83.38792;-0.24210428;[ 2.6651835  85.10255    -0.25028276]
1.824955;76.95958;-0.23865518;[ 2.6398876 77.45709   -0.2503834]
1.5517154;83.48077;-0.23487641;[ 2.6636395  84.64899    -0.25028747]
1.7286417;80.69802;-0.2215904;[ 2.6541307  81.77344    -0.25032613]
1.7498937;80.11582;-0.22774333;[ 2.652535   81.29353    -0.25033274]
1.4211209;83.4181;-0.23607853;[ 2.6645205 84.90779   -0.2502854]
1.7915621;76.677956;-0.23416913;[ 2.6417992 78.04209   -0.2503773]
1.8138834;77.07494;-0.23757915;[ 2.6413405 77.89403   -0.2503772]
2.0048237;73.7803;-0.22757624;[ 2.6315174  74.922104   -0.25041503]
1.8434571;76.79092;-0.23686445;[ 2.6431775  78.45408    -0.25036776]
1.5239041;83.59538;-0.23788543;[ 2.664907  85.032364  -0.2502822]
1.7193923;76.96065;-0.23697518;[ 2.6409993  77.809204   -0.25037754]
1.8074898;76.87718;-0.23627649;[ 2.6400359  77.51927    -0.25038365]
